timestamp,file,file_path,error_type,error_message,step_failed
2026-05-13T18:10:31,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANPET', 'RAJENDRANAGAR', 'THORROR']",pre_flight_check
2026-05-13T18:10:31,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Row count 97 but expected 91 (one per depot).,pre_flight_check
2026-05-13T18:10:31,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANPET', 'RAJENDRANAGAR']",pre_flight_check
2026-05-13T18:11:11,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANPET', 'RAJENDRANAGAR', 'THORROR']",pre_flight_check
2026-05-13T18:11:11,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Row count 97 but expected 91 (one per depot).,pre_flight_check
2026-05-13T18:11:11,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANPET', 'RAJENDRANAGAR']",pre_flight_check
2026-05-13T18:19:34,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:19:34,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:19:48,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:19:48,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:19:51,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:19:51,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:19:52,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:19:52,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:20:11,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:20:11,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:20:13,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:20:13,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:20:15,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:20:15,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:21:11,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:21:11,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:21:13,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T18:21:13,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,Unknown depots: ['NARAYANKHED'],pre_flight_check
2026-05-13T19:20:06,ops_daily_service_2026-05-010.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-010.csv,INVALID_FILENAME,Invalid filename format: ops_daily_service_2026-05-010.csv. Expected: ops_daily_YYYY-MM-DD.csv or ops_daily_service_YYYY-MM-DD.csv,scan_inbound_files
2026-05-14T17:44:15,ops_daily_2026-05-13.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-13.csv,PREFLIGHT_FAILED,Row count 20 but expected 97 (one per depot).,pre_flight_check
2026-05-14T17:49:21,ops_daily_2026-05-13.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-13.csv,PREFLIGHT_FAILED,Row count 20 but expected 97 (one per depot).,pre_flight_check
2026-05-16T16:41:06,ops_daily_service_2026-05-15.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-15.csv,PREFLIGHT_FAILED,passenger_kms has values < 0,pre_flight_check
2026-05-16T16:41:06,ops_daily_service_2026-05-15.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-15.csv,PREFLIGHT_FAILED,occupancy_ratio has values < 0,pre_flight_check
2026-05-16T16:41:06,ops_daily_service_2026-05-15.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-15.csv,PREFLIGHT_FAILED,revenue has values < 0,pre_flight_check
